vendor,game_state,score,game_time,market,created_ts,oddSeq,h,a,d,k,ov,ud
vendorB,1h,2-0,26:38,ou_1st,2020-07-28T12:00:16,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:38,ou_1st,2020-07-28T12:00:16,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:38,ou_1st,2020-07-28T12:00:16,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:38,h-ou_1st,2020-07-28T12:00:16,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:38,a-ou_1st,2020-07-28T12:00:16,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:38,ou_2nd,2020-07-28T12:00:16,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:38,ou_2nd,2020-07-28T12:00:16,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,0,,,,4,0.55,0.55
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,5,,,,5.5,1.70,0.08
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:44,h-ou_1st,2020-07-28T12:00:21,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:44,a-ou_1st,2020-07-28T12:00:21,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,0,,,,4,0.55,0.55
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,5,,,,5.5,1.70,0.08
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:44,h-ou_1st,2020-07-28T12:00:21,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:44,a-ou_1st,2020-07-28T12:00:21,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,0,,,,4,0.55,0.55
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,26:44,ou,2020-07-28T12:00:21,5,,,,5.5,1.70,0.08
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:44,ou_1st,2020-07-28T12:00:21,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:44,h-ou_1st,2020-07-28T12:00:21,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:44,a-ou_1st,2020-07-28T12:00:21,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:44,ou_2nd,2020-07-28T12:00:21,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,0,,,,4,0.55,0.55
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,26:48,ou,2020-07-28T12:00:25,5,,,,5.5,1.70,0.08
vendorB,1h,2-0,26:48,ou_1st,2020-07-28T12:00:25,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,26:48,ou_1st,2020-07-28T12:00:25,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:48,ou_1st,2020-07-28T12:00:25,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:48,ou_1st,2020-07-28T12:00:25,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:48,h-ou_1st,2020-07-28T12:00:25,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:48,a-ou_1st,2020-07-28T12:00:25,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:48,ou_2nd,2020-07-28T12:00:25,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:48,ou_2nd,2020-07-28T12:00:25,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,0,,,,4,0.55,0.55
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,26:49,ou,2020-07-28T12:00:26,5,,,,5.5,1.70,0.08
vendorB,1h,2-0,26:49,ou_1st,2020-07-28T12:00:26,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,26:49,ou_1st,2020-07-28T12:00:26,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,26:49,ou_1st,2020-07-28T12:00:26,2,,,,3,1.54,0.10
vendorB,1h,2-0,26:49,ou_1st,2020-07-28T12:00:26,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,26:49,h-ou_1st,2020-07-28T12:00:26,0,,,,2.5,1.14,0.19
vendorB,1h,2-0,26:49,a-ou_1st,2020-07-28T12:00:26,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,26:49,ou_2nd,2020-07-28T12:00:26,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,26:49,ou_2nd,2020-07-28T12:00:26,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,1,,,,4/4.5,0.69,0.39
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,2,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:04,ou,2020-07-28T12:00:42,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:04,ou_1st,2020-07-28T12:00:42,0,,,,2.5,0.60,0.50
vendorB,1h,2-0,27:04,ou_1st,2020-07-28T12:00:42,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,27:04,ou_1st,2020-07-28T12:00:42,2,,,,3,1.54,0.10
vendorB,1h,2-0,27:04,ou_1st,2020-07-28T12:00:42,3,,,,3.5,1.89,0.05
vendorB,1h,2-0,27:04,h-ou_1st,2020-07-28T12:00:42,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:04,a-ou_1st,2020-07-28T12:00:42,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,27:04,ou_2nd,2020-07-28T12:00:42,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:04,ou_2nd,2020-07-28T12:00:42,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,1,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:05,ou,2020-07-28T12:00:42,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:05,ou_1st,2020-07-28T12:00:42,0,,,,2.5,0.60,0.44
vendorB,1h,2-0,27:05,ou_1st,2020-07-28T12:00:42,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,27:05,ou_1st,2020-07-28T12:00:42,2,,,,3,1.54,0.10
vendorB,1h,2-0,27:05,ou_1st,2020-07-28T12:00:42,3,,,,3.5,1.89,0.04
vendorB,1h,2-0,27:05,h-ou_1st,2020-07-28T12:00:42,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:05,a-ou_1st,2020-07-28T12:00:42,0,,,,0.5,1.29,0.15
vendorB,1h,2-0,27:05,ou_2nd,2020-07-28T12:00:42,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:05,ou_2nd,2020-07-28T12:00:42,1,,,,0.5,0.12,1.45
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,1,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:15,ou,2020-07-28T12:00:52,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:15,ou_1st,2020-07-28T12:00:52,0,,,,2.5,0.60,0.44
vendorB,1h,2-0,27:15,ou_1st,2020-07-28T12:00:52,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,27:15,ou_1st,2020-07-28T12:00:52,2,,,,3,1.60,0.10
vendorB,1h,2-0,27:15,ou_1st,2020-07-28T12:00:52,3,,,,3.5,1.89,0.04
vendorB,1h,2-0,27:15,h-ou_1st,2020-07-28T12:00:52,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:15,a-ou_1st,2020-07-28T12:00:52,0,,,,0.5,1.29,0.14
vendorB,1h,2-0,27:15,ou_2nd,2020-07-28T12:00:52,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:15,ou_2nd,2020-07-28T12:00:52,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,1,,,,3.5/4,0.39,0.75
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:16,ou,2020-07-28T12:00:53,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:16,ou_1st,2020-07-28T12:00:53,0,,,,2.5,0.60,0.44
vendorB,1h,2-0,27:16,ou_1st,2020-07-28T12:00:53,1,,,,2.5/3,0.89,0.30
vendorB,1h,2-0,27:16,ou_1st,2020-07-28T12:00:53,2,,,,3,1.60,0.10
vendorB,1h,2-0,27:16,ou_1st,2020-07-28T12:00:53,3,,,,3.5,1.89,0.04
vendorB,1h,2-0,27:16,h-ou_1st,2020-07-28T12:00:53,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:16,a-ou_1st,2020-07-28T12:00:53,0,,,,0.5,1.29,0.14
vendorB,1h,2-0,27:16,ou_2nd,2020-07-28T12:00:53,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:16,ou_2nd,2020-07-28T12:00:53,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:30,ou,2020-07-28T12:01:07,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:30,ou_1st,2020-07-28T12:01:07,0,,,,2.5,0.60,0.44
vendorB,1h,2-0,27:30,ou_1st,2020-07-28T12:01:07,1,,,,2.5/3,0.94,0.30
vendorB,1h,2-0,27:30,ou_1st,2020-07-28T12:01:07,2,,,,3,1.60,0.09
vendorB,1h,2-0,27:30,ou_1st,2020-07-28T12:01:07,3,,,,3.5,1.95,0.04
vendorB,1h,2-0,27:30,h-ou_1st,2020-07-28T12:01:07,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:30,a-ou_1st,2020-07-28T12:01:07,0,,,,0.5,1.29,0.14
vendorB,1h,2-0,27:30,ou_2nd,2020-07-28T12:01:07,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:30,ou_2nd,2020-07-28T12:01:07,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:36,ou,2020-07-28T12:01:13,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:36,ou_1st,2020-07-28T12:01:13,0,,,,2.5,0.64,0.44
vendorB,1h,2-0,27:36,ou_1st,2020-07-28T12:01:13,1,,,,2.5/3,0.94,0.30
vendorB,1h,2-0,27:36,ou_1st,2020-07-28T12:01:13,2,,,,3,1.60,0.09
vendorB,1h,2-0,27:36,ou_1st,2020-07-28T12:01:13,3,,,,3.5,1.95,0.04
vendorB,1h,2-0,27:36,h-ou_1st,2020-07-28T12:01:13,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:36,a-ou_1st,2020-07-28T12:01:13,0,,,,0.5,1.29,0.14
vendorB,1h,2-0,27:36,ou_2nd,2020-07-28T12:01:13,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:36,ou_2nd,2020-07-28T12:01:13,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:39,ou,2020-07-28T12:01:16,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:39,ou_1st,2020-07-28T12:01:16,0,,,,2.5,0.64,0.44
vendorB,1h,2-0,27:39,ou_1st,2020-07-28T12:01:16,1,,,,2.5/3,0.94,0.30
vendorB,1h,2-0,27:39,ou_1st,2020-07-28T12:01:16,2,,,,3,1.60,0.09
vendorB,1h,2-0,27:39,ou_1st,2020-07-28T12:01:16,3,,,,3.5,1.95,0.04
vendorB,1h,2-0,27:39,h-ou_1st,2020-07-28T12:01:16,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:39,a-ou_1st,2020-07-28T12:01:16,0,,,,0.5,1.29,0.14
vendorB,1h,2-0,27:39,ou_2nd,2020-07-28T12:01:16,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:39,ou_2nd,2020-07-28T12:01:16,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:40,ou,2020-07-28T12:01:17,5,,,,5.5,1.70,0.07
vendorB,1h,2-0,27:40,ou_1st,2020-07-28T12:01:17,0,,,,2.5,0.64,0.44
vendorB,1h,2-0,27:40,ou_1st,2020-07-28T12:01:17,1,,,,2.5/3,0.94,0.30
vendorB,1h,2-0,27:40,ou_1st,2020-07-28T12:01:17,2,,,,3,1.60,0.09
vendorB,1h,2-0,27:40,ou_1st,2020-07-28T12:01:17,3,,,,3.5,1.95,0.04
vendorB,1h,2-0,27:40,h-ou_1st,2020-07-28T12:01:17,0,,,,2.5,1.20,0.17
vendorB,1h,2-0,27:40,a-ou_1st,2020-07-28T12:01:17,0,,,,0.5,1.35,0.14
vendorB,1h,2-0,27:40,ou_2nd,2020-07-28T12:01:17,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:40,ou_2nd,2020-07-28T12:01:17,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,0,,,,4,0.55,0.55
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,2,,,,4/4.5,0.75,0.39
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,27:45,ou,2020-07-28T12:01:23,5,,,,5.5,1.75,0.07
vendorB,1h,2-0,27:45,ou_1st,2020-07-28T12:01:23,0,,,,2.5,0.64,0.44
vendorB,1h,2-0,27:45,ou_1st,2020-07-28T12:01:23,1,,,,2.5/3,1.00,0.25
vendorB,1h,2-0,27:45,ou_1st,2020-07-28T12:01:23,2,,,,3,1.70,0.08
vendorB,1h,2-0,27:45,ou_1st,2020-07-28T12:01:23,3,,,,3.5,2.00,0.04
vendorB,1h,2-0,27:45,h-ou_1st,2020-07-28T12:01:23,0,,,,2.5,1.25,0.15
vendorB,1h,2-0,27:45,a-ou_1st,2020-07-28T12:01:23,0,,,,0.5,1.35,0.13
vendorB,1h,2-0,27:45,ou_2nd,2020-07-28T12:01:23,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,27:45,ou_2nd,2020-07-28T12:01:23,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,0,,,,4,0.55,0.50
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,2,,,,4/4.5,0.75,0.35
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,3,,,,3.5,0.30,0.89
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,4,,,,4.5,0.89,0.30
vendorB,1h,2-0,28:06,ou,2020-07-28T12:01:43,5,,,,5.5,1.75,0.07
vendorB,1h,2-0,28:06,ou_1st,2020-07-28T12:01:43,0,,,,2.5,0.64,0.44
vendorB,1h,2-0,28:06,ou_1st,2020-07-28T12:01:43,1,,,,2.5/3,1.00,0.25
vendorB,1h,2-0,28:06,ou_1st,2020-07-28T12:01:43,2,,,,3,1.70,0.08
vendorB,1h,2-0,28:06,ou_1st,2020-07-28T12:01:43,3,,,,3.5,2.00,0.04
vendorB,1h,2-0,28:06,h-ou_1st,2020-07-28T12:01:43,0,,,,2.5,1.25,0.15
vendorB,1h,2-0,28:06,a-ou_1st,2020-07-28T12:01:43,0,,,,0.5,1.35,0.13
vendorB,1h,2-0,28:06,ou_2nd,2020-07-28T12:01:43,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,28:06,ou_2nd,2020-07-28T12:01:43,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,0,,,,4,0.55,0.50
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,2,,,,4/4.5,0.75,0.35
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,3,,,,3.5,0.30,0.85
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,4,,,,4.5,0.94,0.30
vendorB,1h,2-0,28:34,ou,2020-07-28T12:02:11,5,,,,5.5,1.75,0.07
vendorB,1h,2-0,28:34,ou_1st,2020-07-28T12:02:11,0,,,,2.5,0.69,0.39
vendorB,1h,2-0,28:34,ou_1st,2020-07-28T12:02:11,1,,,,2.5/3,1.04,0.25
vendorB,1h,2-0,28:34,ou_1st,2020-07-28T12:02:11,2,,,,3,1.75,0.07
vendorB,1h,2-0,28:34,ou_1st,2020-07-28T12:02:11,3,,,,3.5,2.00,0.03
vendorB,1h,2-0,28:34,h-ou_1st,2020-07-28T12:02:11,0,,,,2.5,1.29,0.15
vendorB,1h,2-0,28:34,a-ou_1st,2020-07-28T12:02:11,0,,,,0.5,1.39,0.13
vendorB,1h,2-0,28:34,ou_2nd,2020-07-28T12:02:11,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,28:34,ou_2nd,2020-07-28T12:02:11,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,0,,,,4,0.60,0.50
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,2,,,,4/4.5,0.75,0.35
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,3,,,,3.5,0.30,0.85
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,4,,,,4.5,0.94,0.25
vendorB,1h,2-0,29:07,ou,2020-07-28T12:02:44,5,,,,5.5,1.75,0.07
vendorB,1h,2-0,29:07,ou_1st,2020-07-28T12:02:44,0,,,,2.5,0.69,0.39
vendorB,1h,2-0,29:07,ou_1st,2020-07-28T12:02:44,1,,,,2.5/3,1.04,0.21
vendorB,1h,2-0,29:07,ou_1st,2020-07-28T12:02:44,2,,,,3,1.79,0.06
vendorB,1h,2-0,29:07,ou_1st,2020-07-28T12:02:44,3,,,,3.5,2.04,0.03
vendorB,1h,2-0,29:07,h-ou_1st,2020-07-28T12:02:44,0,,,,2.5,1.29,0.14
vendorB,1h,2-0,29:07,a-ou_1st,2020-07-28T12:02:44,0,,,,0.5,1.39,0.12
vendorB,1h,2-0,29:07,ou_2nd,2020-07-28T12:02:44,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,29:07,ou_2nd,2020-07-28T12:02:44,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,0,,,,4,0.60,0.50
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,2,,,,4/4.5,0.80,0.35
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,3,,,,3.5,0.30,0.85
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,4,,,,4.5,0.94,0.25
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,5,,,,5.5,1.75,0.06
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,0,,,,2.5,0.75,0.39
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,1,,,,2.5/3,1.10,0.21
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,2,,,,3,1.85,0.06
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,3,,,,3.5,2.04,0.03
vendorB,1h,2-0,29:36,h-ou_1st,2020-07-28T12:03:13,0,,,,2.5,1.35,0.14
vendorB,1h,2-0,29:36,a-ou_1st,2020-07-28T12:03:13,0,,,,0.5,1.45,0.12
vendorB,1h,2-0,29:36,ou_2nd,2020-07-28T12:03:13,0,,,,1.5,0.64,0.44
vendorB,1h,2-0,29:36,ou_2nd,2020-07-28T12:03:13,1,,,,0.5,0.12,1.50
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,0,,,,4,0.60,0.50
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,1,,,,3.5/4,0.39,0.69
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,2,,,,4/4.5,0.80,0.35
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,3,,,,3.5,0.30,0.85
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,4,,,,4.5,0.94,0.25
vendorB,1h,2-0,29:36,ou,2020-07-28T12:03:13,5,,,,5.5,1.79,0.06
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,0,,,,2.5,0.75,0.39
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,1,,,,2.5/3,1.10,0.21
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,2,,,,3,1.85,0.06
vendorB,1h,2-0,29:36,ou_1st,2020-07-28T12:03:13,3,,,,3.5,2.04,0.03
vendorB,1h,2-0,29:36,h-ou_1st,2020-07-28T12:03:13,0,,,,2.5,1.35,0.14
vendorB,1h,2-0,29:36,a-ou_1st,2020-07-28T12:03:13,0,,,,0.5,1.45,0.12
vendorB,1h,2-0,29:36,ou_2nd,2020-07-28T12:03:13,0,,,,1.5,0.64,0.44
